Time (sec), Heater 1 (%),  Heater 2 (%), Temperature 1 (°C), Temperature 2 (°C), Room Temperature (°C), 
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
9.927711486816406250e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
1.997191190719604492e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
3.001748800277709961e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
4.004342555999755859e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
5.010765314102172852e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.537000000000000099e+01,2.539000000000000057e+01
6.012754440307617188e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
7.007584571838378906e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
8.010863065719604492e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
9.006863355636596680e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
1.000811862945556641e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.587999999999999901e+01,2.539000000000000057e+01,2.539000000000000057e+01
1.100657892227172852e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.585000000000000142e+01,2.480000000000000071e+01,2.537000000000000099e+01
1.201104807853698730e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.585000000000000142e+01,2.500000000000000000e+01,2.528999999999999915e+01
1.301264691352844238e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.605000000000000071e+01,2.500000000000000000e+01,2.532000000000000028e+01
1.400982093811035156e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.619999999999999929e+01,2.505000000000000071e+01,2.533999999999999986e+01
1.500935554504394531e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.633999999999999986e+01,2.505000000000000071e+01,2.537000000000000099e+01
1.600925827026367188e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.660999999999999943e+01,2.526999999999999957e+01,2.526999999999999957e+01
1.701204800605773926e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.682999999999999829e+01,2.539000000000000057e+01,2.537000000000000099e+01
1.800769758224487305e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.726999999999999957e+01,2.551000000000000156e+01,2.537000000000000099e+01
1.901135802268981934e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.753999999999999915e+01,2.598000000000000043e+01,2.539000000000000057e+01
2.000921368598937988e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.778000000000000114e+01,2.592999999999999972e+01,2.542000000000000171e+01
2.100898957252502441e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.826999999999999957e+01,2.644000000000000128e+01,2.544000000000000128e+01
2.201065707206726074e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.858999999999999986e+01,2.632000000000000028e+01,2.542000000000000171e+01
2.300632095336914062e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.898000000000000043e+01,2.644000000000000128e+01,2.544000000000000128e+01
2.400846076011657715e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.930000000000000071e+01,2.700000000000000000e+01,2.558999999999999986e+01
2.501189994812011719e+01,4.000000000000000000e+01,4.000000000000000000e+01,2.976000000000000156e+01,2.694999999999999929e+01,2.553999999999999915e+01
2.600586247444152832e+01,4.000000000000000000e+01,4.000000000000000000e+01,3.017999999999999972e+01,2.725000000000000000e+01,2.546000000000000085e+01
2.700613069534301758e+01,4.000000000000000000e+01,4.000000000000000000e+01,3.053999999999999915e+01,2.744000000000000128e+01,2.562999999999999901e+01
2.800756382942199707e+01,4.000000000000000000e+01,4.000000000000000000e+01,3.101000000000000156e+01,2.792999999999999972e+01,2.560999999999999943e+01
