Time (sec), Heater 1 (%),  Heater 2 (%), Temperature 1 (°C), Temperature 2 (°C), Room Temperature (°C), 
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.420000000000000284e+01,4.540999999999999659e+01,3.760000000000000142e+01
9.971101284027099609e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.420000000000000284e+01,4.540999999999999659e+01,3.764999999999999858e+01
1.992718219757080078e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.420000000000000284e+01,4.540999999999999659e+01,3.764999999999999858e+01
2.993285417556762695e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.420000000000000284e+01,4.540999999999999659e+01,3.771999999999999886e+01
3.990732669830322266e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.420000000000000284e+01,4.540999999999999659e+01,3.796000000000000085e+01
4.988840341567993164e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.417000000000000171e+01,4.540999999999999659e+01,3.800999999999999801e+01
5.988686323165893555e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.404999999999999716e+01,4.540999999999999659e+01,3.809000000000000341e+01
6.981262445449829102e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.385999999999999943e+01,4.540999999999999659e+01,3.809000000000000341e+01
7.976685523986816406e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.374000000000000199e+01,4.540999999999999659e+01,3.809000000000000341e+01
8.974281549453735352e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.371000000000000085e+01,4.540999999999999659e+01,3.809000000000000341e+01
9.973765611648559570e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.371000000000000085e+01,4.540999999999999659e+01,3.809000000000000341e+01
1.097355866432189941e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.365999999999999659e+01,4.467999999999999972e+01,3.796000000000000085e+01
1.196753549575805664e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.360999999999999943e+01,4.463000000000000256e+01,3.782000000000000028e+01
1.297313213348388672e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.365999999999999659e+01,4.472999999999999687e+01,3.792000000000000171e+01
1.397390460968017578e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.371000000000000085e+01,4.453000000000000114e+01,3.800999999999999801e+01
1.497974014282226562e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.397999999999999687e+01,4.463000000000000256e+01,3.803999999999999915e+01
1.597555947303771973e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.417000000000000171e+01,4.486999999999999744e+01,3.806000000000000227e+01
1.698114681243896484e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.435000000000000142e+01,4.535999999999999943e+01,3.809000000000000341e+01
1.797515153884887695e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.468999999999999773e+01,4.546000000000000085e+01,3.809000000000000341e+01
1.897465300559997559e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.510000000000000142e+01,4.525999999999999801e+01,3.803999999999999915e+01
1.997469568252563477e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.546999999999999886e+01,4.556000000000000227e+01,3.806000000000000227e+01
2.097318387031555176e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.585999999999999943e+01,4.575000000000000000e+01,3.803999999999999915e+01
2.196702885627746582e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.617999999999999972e+01,4.618999999999999773e+01,3.806000000000000227e+01
