Tiempo (sec), Calentador 1 (%), Temperatura 1 (degC),Referencia 
3.300000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
3.400000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
3.500000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
3.600000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
3.700000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
3.800000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
3.900000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.000000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.100000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.200000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.300000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.400000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.500000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.600000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.700000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.800000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
4.900000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
5.000000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
5.100000000000000000e+01,1.747892804202294259e-01,2.164000000000000057e+01,2.173999999999999844e+01
5.200000000000000000e+01,2.625841567374149221e+01,2.164000000000000057e+01,4.000000000000000000e+01
5.300000000000000000e+01,2.625841567374149221e+01,2.155000000000000071e+01,4.000000000000000000e+01
5.400000000000000000e+01,2.625841567374149221e+01,2.155000000000000071e+01,4.000000000000000000e+01
5.500000000000000000e+01,2.625841567374149221e+01,2.155000000000000071e+01,4.000000000000000000e+01
5.600000000000000000e+01,2.625841567374149221e+01,2.191000000000000014e+01,4.000000000000000000e+01
5.700000000000000000e+01,2.625841567374149221e+01,2.183999999999999986e+01,4.000000000000000000e+01
5.800000000000000000e+01,2.625841567374149221e+01,2.205999999999999872e+01,4.000000000000000000e+01
5.900000000000000000e+01,2.625841567374149221e+01,2.242999999999999972e+01,4.000000000000000000e+01
6.000000000000000000e+01,2.625841567374149221e+01,2.244999999999999929e+01,4.000000000000000000e+01
6.100000000000000000e+01,2.625841567374149221e+01,2.287000000000000099e+01,4.000000000000000000e+01
6.200000000000000000e+01,2.625841567374149221e+01,2.294000000000000128e+01,4.000000000000000000e+01
6.300000000000000000e+01,2.625841567374149221e+01,2.344999999999999929e+01,4.000000000000000000e+01
6.400000000000000000e+01,2.625841567374149221e+01,2.350000000000000000e+01,4.000000000000000000e+01
6.500000000000000000e+01,2.625841567374149221e+01,2.394000000000000128e+01,4.000000000000000000e+01
6.600000000000000000e+01,2.625841567374149221e+01,2.421000000000000085e+01,4.000000000000000000e+01
6.700000000000000000e+01,2.625841567374149221e+01,2.437999999999999901e+01,4.000000000000000000e+01
6.800000000000000000e+01,2.625841567374149221e+01,2.487000000000000099e+01,4.000000000000000000e+01
6.900000000000000000e+01,2.625841567374149221e+01,2.498999999999999844e+01,4.000000000000000000e+01
7.000000000000000000e+01,2.625841567374149221e+01,2.539999999999999858e+01,4.000000000000000000e+01
7.100000000000000000e+01,2.625841567374149221e+01,2.582000000000000028e+01,4.000000000000000000e+01
7.200000000000000000e+01,2.625841567374149221e+01,2.592000000000000171e+01,4.000000000000000000e+01
7.300000000000000000e+01,2.625841567374149221e+01,2.628000000000000114e+01,4.000000000000000000e+01
7.400000000000000000e+01,2.625841567374149221e+01,2.667000000000000171e+01,4.000000000000000000e+01
7.500000000000000000e+01,2.625841567374149221e+01,2.687000000000000099e+01,4.000000000000000000e+01
7.600000000000000000e+01,2.625841567374149221e+01,2.735999999999999943e+01,4.000000000000000000e+01
7.700000000000000000e+01,2.625841567374149221e+01,2.742999999999999972e+01,4.000000000000000000e+01
7.800000000000000000e+01,2.329575576021907679e+01,2.785000000000000142e+01,4.000000000000000000e+01
7.900000000000000000e+01,2.329575576021907679e+01,2.828999999999999915e+01,4.000000000000000000e+01
8.000000000000000000e+01,2.329575576021907679e+01,2.841000000000000014e+01,4.000000000000000000e+01
8.100000000000000000e+01,2.329575576021907679e+01,2.882000000000000028e+01,4.000000000000000000e+01
8.200000000000000000e+01,2.329575576021907679e+01,2.914000000000000057e+01,4.000000000000000000e+01
8.300000000000000000e+01,2.329575576021907679e+01,2.930999999999999872e+01,4.000000000000000000e+01
8.400000000000000000e+01,2.329575576021907679e+01,2.973000000000000043e+01,4.000000000000000000e+01
8.500000000000000000e+01,2.329575576021907679e+01,2.982000000000000028e+01,4.000000000000000000e+01
8.600000000000000000e+01,2.329575576021907679e+01,3.023999999999999844e+01,4.000000000000000000e+01
8.700000000000000000e+01,2.329575576021907679e+01,3.033999999999999986e+01,4.000000000000000000e+01
8.800000000000000000e+01,2.329575576021907679e+01,3.067999999999999972e+01,4.000000000000000000e+01
8.900000000000000000e+01,2.329575576021907679e+01,3.108999999999999986e+01,4.000000000000000000e+01
9.000000000000000000e+01,2.329575576021907679e+01,3.126000000000000156e+01,4.000000000000000000e+01
9.100000000000000000e+01,2.329575576021907679e+01,3.169999999999999929e+01,4.000000000000000000e+01
9.200000000000000000e+01,2.329575576021907679e+01,3.180000000000000071e+01,4.000000000000000000e+01
9.300000000000000000e+01,2.329575576021907679e+01,3.224000000000000199e+01,4.000000000000000000e+01
9.400000000000000000e+01,2.329575576021907679e+01,3.225999999999999801e+01,4.000000000000000000e+01
9.500000000000000000e+01,2.329575576021907679e+01,3.272999999999999687e+01,4.000000000000000000e+01
9.600000000000000000e+01,2.329575576021907679e+01,3.285000000000000142e+01,4.000000000000000000e+01
9.700000000000000000e+01,2.329575576021907679e+01,3.311999999999999744e+01,4.000000000000000000e+01
9.800000000000000000e+01,2.329575576021907679e+01,3.346000000000000085e+01,4.000000000000000000e+01
9.900000000000000000e+01,2.329575576021907679e+01,3.363000000000000256e+01,4.000000000000000000e+01
1.000000000000000000e+02,2.329575576021907679e+01,3.411999999999999744e+01,4.000000000000000000e+01
1.010000000000000000e+02,2.329575576021907679e+01,3.427000000000000313e+01,4.000000000000000000e+01
1.020000000000000000e+02,2.329575576021907679e+01,3.467999999999999972e+01,4.000000000000000000e+01
1.030000000000000000e+02,2.329575576021907679e+01,3.471000000000000085e+01,4.000000000000000000e+01
1.040000000000000000e+02,1.682617663895703330e+01,3.511999999999999744e+01,4.000000000000000000e+01
1.050000000000000000e+02,1.682617663895703330e+01,3.550999999999999801e+01,4.000000000000000000e+01
1.060000000000000000e+02,1.682617663895703330e+01,3.565999999999999659e+01,4.000000000000000000e+01
1.070000000000000000e+02,1.682617663895703330e+01,3.607000000000000028e+01,4.000000000000000000e+01
1.080000000000000000e+02,1.682617663895703330e+01,3.614999999999999858e+01,4.000000000000000000e+01
1.090000000000000000e+02,1.682617663895703330e+01,3.634000000000000341e+01,4.000000000000000000e+01
1.100000000000000000e+02,1.682617663895703330e+01,3.663000000000000256e+01,4.000000000000000000e+01
1.110000000000000000e+02,1.682617663895703330e+01,3.678000000000000114e+01,4.000000000000000000e+01
1.120000000000000000e+02,1.682617663895703330e+01,3.711999999999999744e+01,4.000000000000000000e+01
1.130000000000000000e+02,1.682617663895703330e+01,3.720000000000000284e+01,4.000000000000000000e+01
1.140000000000000000e+02,1.682617663895703330e+01,3.760999999999999943e+01,4.000000000000000000e+01
1.150000000000000000e+02,1.682617663895703330e+01,3.760999999999999943e+01,4.000000000000000000e+01
1.160000000000000000e+02,1.682617663895703330e+01,3.803000000000000114e+01,4.000000000000000000e+01
1.170000000000000000e+02,1.682617663895703330e+01,3.814999999999999858e+01,4.000000000000000000e+01
1.180000000000000000e+02,1.682617663895703330e+01,3.811999999999999744e+01,4.000000000000000000e+01
1.190000000000000000e+02,1.682617663895703330e+01,3.850999999999999801e+01,4.000000000000000000e+01
1.200000000000000000e+02,1.682617663895703330e+01,3.859000000000000341e+01,4.000000000000000000e+01
1.210000000000000000e+02,1.682617663895703330e+01,3.864000000000000057e+01,4.000000000000000000e+01
1.220000000000000000e+02,1.682617663895703330e+01,3.900000000000000000e+01,4.000000000000000000e+01
1.230000000000000000e+02,1.682617663895703330e+01,3.907999999999999829e+01,4.000000000000000000e+01
1.240000000000000000e+02,1.682617663895703330e+01,3.921999999999999886e+01,4.000000000000000000e+01
1.250000000000000000e+02,1.682617663895703330e+01,3.956000000000000227e+01,4.000000000000000000e+01
1.260000000000000000e+02,1.682617663895703330e+01,3.965999999999999659e+01,4.000000000000000000e+01
1.270000000000000000e+02,1.682617663895703330e+01,4.007999999999999829e+01,4.000000000000000000e+01
1.280000000000000000e+02,1.682617663895703330e+01,4.010000000000000142e+01,4.000000000000000000e+01
1.290000000000000000e+02,1.682617663895703330e+01,4.020000000000000284e+01,4.000000000000000000e+01
1.300000000000000000e+02,1.066090331075071873e+01,4.053999999999999915e+01,4.000000000000000000e+01
1.310000000000000000e+02,1.066090331075071873e+01,4.060999999999999943e+01,4.000000000000000000e+01
1.320000000000000000e+02,1.066090331075071873e+01,4.085999999999999943e+01,4.000000000000000000e+01
1.330000000000000000e+02,1.066090331075071873e+01,4.113000000000000256e+01,4.000000000000000000e+01
1.340000000000000000e+02,1.066090331075071873e+01,4.104999999999999716e+01,4.000000000000000000e+01
1.350000000000000000e+02,1.066090331075071873e+01,4.113000000000000256e+01,4.000000000000000000e+01
1.360000000000000000e+02,1.066090331075071873e+01,4.113000000000000256e+01,4.000000000000000000e+01
1.370000000000000000e+02,1.066090331075071873e+01,4.135000000000000142e+01,4.000000000000000000e+01
1.380000000000000000e+02,1.066090331075071873e+01,4.159000000000000341e+01,4.000000000000000000e+01
1.390000000000000000e+02,1.066090331075071873e+01,4.161999999999999744e+01,4.000000000000000000e+01
1.400000000000000000e+02,1.066090331075071873e+01,4.159000000000000341e+01,4.000000000000000000e+01
1.410000000000000000e+02,1.066090331075071873e+01,4.171000000000000085e+01,4.000000000000000000e+01
1.420000000000000000e+02,1.066090331075071873e+01,4.200999999999999801e+01,4.000000000000000000e+01
1.430000000000000000e+02,1.066090331075071873e+01,4.204999999999999716e+01,4.000000000000000000e+01
1.440000000000000000e+02,1.066090331075071873e+01,4.204999999999999716e+01,4.000000000000000000e+01
1.450000000000000000e+02,1.066090331075071873e+01,4.213000000000000256e+01,4.000000000000000000e+01
1.450000000000000000e+02,1.066090331075071873e+01,4.227000000000000313e+01,4.000000000000000000e+01
1.460000000000000000e+02,1.066090331075071873e+01,4.252000000000000313e+01,4.000000000000000000e+01
1.470000000000000000e+02,1.066090331075071873e+01,4.253999999999999915e+01,4.000000000000000000e+01
1.480000000000000000e+02,1.066090331075071873e+01,4.259000000000000341e+01,4.000000000000000000e+01
1.490000000000000000e+02,1.066090331075071873e+01,4.253999999999999915e+01,4.000000000000000000e+01
1.500000000000000000e+02,1.066090331075071873e+01,4.259000000000000341e+01,4.000000000000000000e+01
1.510000000000000000e+02,1.066090331075071873e+01,4.275999999999999801e+01,4.000000000000000000e+01
1.520000000000000000e+02,1.066090331075071873e+01,4.290999999999999659e+01,4.000000000000000000e+01
1.530000000000000000e+02,1.066090331075071873e+01,4.307999999999999829e+01,4.000000000000000000e+01
1.540000000000000000e+02,1.066090331075071873e+01,4.303000000000000114e+01,4.000000000000000000e+01
1.550000000000000000e+02,1.066090331075071873e+01,4.307999999999999829e+01,4.000000000000000000e+01
1.560000000000000000e+02,7.083700081315834396e+00,4.297999999999999687e+01,4.000000000000000000e+01
1.570000000000000000e+02,7.083700081315834396e+00,4.310000000000000142e+01,4.000000000000000000e+01
1.580000000000000000e+02,7.083700081315834396e+00,4.317999999999999972e+01,4.000000000000000000e+01
1.590000000000000000e+02,7.083700081315834396e+00,4.332000000000000028e+01,4.000000000000000000e+01
1.600000000000000000e+02,7.083700081315834396e+00,4.336999999999999744e+01,4.000000000000000000e+01
1.610000000000000000e+02,7.083700081315834396e+00,4.346999999999999886e+01,4.000000000000000000e+01
1.620000000000000000e+02,7.083700081315834396e+00,4.346999999999999886e+01,4.000000000000000000e+01
1.630000000000000000e+02,7.083700081315834396e+00,4.352000000000000313e+01,4.000000000000000000e+01
1.640000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.650000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.660000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.670000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.680000000000000000e+02,7.083700081315834396e+00,4.352000000000000313e+01,4.000000000000000000e+01
1.690000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.700000000000000000e+02,7.083700081315834396e+00,4.352000000000000313e+01,4.000000000000000000e+01
1.710000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.720000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.730000000000000000e+02,7.083700081315834396e+00,4.353999999999999915e+01,4.000000000000000000e+01
1.740000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.750000000000000000e+02,7.083700081315834396e+00,4.353999999999999915e+01,4.000000000000000000e+01
1.760000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.770000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.780000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.790000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.800000000000000000e+02,7.083700081315834396e+00,4.352000000000000313e+01,4.000000000000000000e+01
1.810000000000000000e+02,7.083700081315834396e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.820000000000000000e+02,5.284787933374019531e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.830000000000000000e+02,5.284787933374019531e+00,4.361999999999999744e+01,4.000000000000000000e+01
1.840000000000000000e+02,5.284787933374019531e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.850000000000000000e+02,5.284787933374019531e+00,4.361999999999999744e+01,4.000000000000000000e+01
1.860000000000000000e+02,5.284787933374019531e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.870000000000000000e+02,5.284787933374019531e+00,4.361999999999999744e+01,4.000000000000000000e+01
1.880000000000000000e+02,5.284787933374019531e+00,4.352000000000000313e+01,4.000000000000000000e+01
1.890000000000000000e+02,5.284787933374019531e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.900000000000000000e+02,5.284787933374019531e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.910000000000000000e+02,5.284787933374019531e+00,4.361999999999999744e+01,4.000000000000000000e+01
1.920000000000000000e+02,5.284787933374019531e+00,4.361999999999999744e+01,4.000000000000000000e+01
1.930000000000000000e+02,5.284787933374019531e+00,4.361999999999999744e+01,4.000000000000000000e+01
1.940000000000000000e+02,5.284787933374019531e+00,4.361999999999999744e+01,4.000000000000000000e+01
1.950000000000000000e+02,5.284787933374019531e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.960000000000000000e+02,5.284787933374019531e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.970000000000000000e+02,5.284787933374019531e+00,4.357000000000000028e+01,4.000000000000000000e+01
1.980000000000000000e+02,5.284787933374019531e+00,4.361999999999999744e+01,4.000000000000000000e+01
1.990000000000000000e+02,5.284787933374019531e+00,4.357000000000000028e+01,4.000000000000000000e+01
2.000000000000000000e+02,5.284787933374019531e+00,4.359000000000000341e+01,4.000000000000000000e+01
2.010000000000000000e+02,5.284787933374019531e+00,4.339999999999999858e+01,4.000000000000000000e+01
2.020000000000000000e+02,5.284787933374019531e+00,4.342000000000000171e+01,4.000000000000000000e+01
2.030000000000000000e+02,5.284787933374019531e+00,4.325000000000000000e+01,4.000000000000000000e+01
2.040000000000000000e+02,5.284787933374019531e+00,4.322999999999999687e+01,4.000000000000000000e+01
2.050000000000000000e+02,5.284787933374019531e+00,4.317999999999999972e+01,4.000000000000000000e+01
2.060000000000000000e+02,5.284787933374019531e+00,4.307999999999999829e+01,4.000000000000000000e+01
2.070000000000000000e+02,5.284787933374019531e+00,4.306000000000000227e+01,4.000000000000000000e+01
2.080000000000000000e+02,4.765869918777702274e+00,4.313000000000000256e+01,4.000000000000000000e+01
2.090000000000000000e+02,4.765869918777702274e+00,4.307999999999999829e+01,4.000000000000000000e+01
2.100000000000000000e+02,4.765869918777702274e+00,4.307999999999999829e+01,4.000000000000000000e+01
2.110000000000000000e+02,4.765869918777702274e+00,4.303000000000000114e+01,4.000000000000000000e+01
2.120000000000000000e+02,4.765869918777702274e+00,4.313000000000000256e+01,4.000000000000000000e+01
2.130000000000000000e+02,4.765869918777702274e+00,4.313000000000000256e+01,4.000000000000000000e+01
2.140000000000000000e+02,4.765869918777702274e+00,4.313000000000000256e+01,4.000000000000000000e+01
2.150000000000000000e+02,4.765869918777702274e+00,4.313000000000000256e+01,4.000000000000000000e+01
2.160000000000000000e+02,4.765869918777702274e+00,4.313000000000000256e+01,4.000000000000000000e+01
2.170000000000000000e+02,4.765869918777702274e+00,4.313000000000000256e+01,4.000000000000000000e+01
2.180000000000000000e+02,4.765869918777702274e+00,4.303000000000000114e+01,4.000000000000000000e+01
2.190000000000000000e+02,4.765869918777702274e+00,4.307999999999999829e+01,4.000000000000000000e+01
2.200000000000000000e+02,4.765869918777702274e+00,4.313000000000000256e+01,4.000000000000000000e+01
2.210000000000000000e+02,4.765869918777702274e+00,4.306000000000000227e+01,4.000000000000000000e+01
2.220000000000000000e+02,4.765869918777702274e+00,4.285999999999999943e+01,4.000000000000000000e+01
2.230000000000000000e+02,4.765869918777702274e+00,4.297999999999999687e+01,4.000000000000000000e+01
2.240000000000000000e+02,4.765869918777702274e+00,4.281000000000000227e+01,4.000000000000000000e+01
2.250000000000000000e+02,4.765869918777702274e+00,4.261999999999999744e+01,4.000000000000000000e+01
2.260000000000000000e+02,4.765869918777702274e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.270000000000000000e+02,4.765869918777702274e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.280000000000000000e+02,4.765869918777702274e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.290000000000000000e+02,4.765869918777702274e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.300000000000000000e+02,4.765869918777702274e+00,4.259000000000000341e+01,4.000000000000000000e+01
2.310000000000000000e+02,4.765869918777702274e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.320000000000000000e+02,4.765869918777702274e+00,4.259000000000000341e+01,4.000000000000000000e+01
2.330000000000000000e+02,4.765869918777702274e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.340000000000000000e+02,4.459612487257761160e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.350000000000000000e+02,4.459612487257761160e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.360000000000000000e+02,4.459612487257761160e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.370000000000000000e+02,4.459612487257761160e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.380000000000000000e+02,4.459612487257761160e+00,4.264000000000000057e+01,4.000000000000000000e+01
2.390000000000000000e+02,4.459612487257761160e+00,4.236999999999999744e+01,4.000000000000000000e+01
2.400000000000000000e+02,4.459612487257761160e+00,4.235000000000000142e+01,4.000000000000000000e+01
2.410000000000000000e+02,4.459612487257761160e+00,4.214999999999999858e+01,4.000000000000000000e+01
2.420000000000000000e+02,4.459612487257761160e+00,4.214999999999999858e+01,4.000000000000000000e+01
2.430000000000000000e+02,4.459612487257761160e+00,4.210000000000000142e+01,4.000000000000000000e+01
2.440000000000000000e+02,4.459612487257761160e+00,4.210000000000000142e+01,4.000000000000000000e+01
2.450000000000000000e+02,4.459612487257761160e+00,4.214999999999999858e+01,4.000000000000000000e+01
2.460000000000000000e+02,4.459612487257761160e+00,4.214999999999999858e+01,4.000000000000000000e+01
2.470000000000000000e+02,4.459612487257761160e+00,4.210000000000000142e+01,4.000000000000000000e+01
2.480000000000000000e+02,4.459612487257761160e+00,4.214999999999999858e+01,4.000000000000000000e+01
2.490000000000000000e+02,4.459612487257761160e+00,4.204999999999999716e+01,4.000000000000000000e+01
2.500000000000000000e+02,4.459612487257761160e+00,4.214999999999999858e+01,4.000000000000000000e+01
2.510000000000000000e+02,4.459612487257761160e+00,4.214999999999999858e+01,4.000000000000000000e+01
2.520000000000000000e+02,4.459612487257761160e+00,4.214999999999999858e+01,4.000000000000000000e+01
2.530000000000000000e+02,4.459612487257761160e+00,4.204999999999999716e+01,4.000000000000000000e+01
2.540000000000000000e+02,4.459612487257761160e+00,4.196000000000000085e+01,4.000000000000000000e+01
2.550000000000000000e+02,4.459612487257761160e+00,4.185999999999999943e+01,4.000000000000000000e+01
2.560000000000000000e+02,4.459612487257761160e+00,4.168999999999999773e+01,4.000000000000000000e+01
2.570000000000000000e+02,4.459612487257761160e+00,4.161999999999999744e+01,4.000000000000000000e+01
2.580000000000000000e+02,4.459612487257761160e+00,4.161999999999999744e+01,4.000000000000000000e+01
2.590000000000000000e+02,4.459612487257761160e+00,4.165999999999999659e+01,4.000000000000000000e+01
2.600000000000000000e+02,5.209560260843550950e+00,4.152000000000000313e+01,4.000000000000000000e+01
2.610000000000000000e+02,5.209560260843550950e+00,4.125000000000000000e+01,4.000000000000000000e+01
2.620000000000000000e+02,5.209560260843550950e+00,4.114999999999999858e+01,4.000000000000000000e+01
2.630000000000000000e+02,5.209560260843550950e+00,4.113000000000000256e+01,4.000000000000000000e+01
2.640000000000000000e+02,5.209560260843550950e+00,4.120000000000000284e+01,4.000000000000000000e+01
2.650000000000000000e+02,5.209560260843550950e+00,4.117999999999999972e+01,4.000000000000000000e+01
2.660000000000000000e+02,5.209560260843550950e+00,4.114999999999999858e+01,4.000000000000000000e+01
2.670000000000000000e+02,5.209560260843550950e+00,4.117999999999999972e+01,4.000000000000000000e+01
2.680000000000000000e+02,5.209560260843550950e+00,4.114999999999999858e+01,4.000000000000000000e+01
2.690000000000000000e+02,5.209560260843550950e+00,4.117999999999999972e+01,4.000000000000000000e+01
2.700000000000000000e+02,5.209560260843550950e+00,4.114999999999999858e+01,4.000000000000000000e+01
2.710000000000000000e+02,5.209560260843550950e+00,4.114999999999999858e+01,4.000000000000000000e+01
2.720000000000000000e+02,5.209560260843550950e+00,4.114999999999999858e+01,4.000000000000000000e+01
2.730000000000000000e+02,5.209560260843550950e+00,4.117999999999999972e+01,4.000000000000000000e+01
2.740000000000000000e+02,5.209560260843550950e+00,4.117999999999999972e+01,4.000000000000000000e+01
2.750000000000000000e+02,5.209560260843550950e+00,4.113000000000000256e+01,4.000000000000000000e+01
2.760000000000000000e+02,5.209560260843550950e+00,4.113000000000000256e+01,4.000000000000000000e+01
2.770000000000000000e+02,5.209560260843550950e+00,4.117999999999999972e+01,4.000000000000000000e+01
2.780000000000000000e+02,5.209560260843550950e+00,4.114999999999999858e+01,4.000000000000000000e+01
2.790000000000000000e+02,5.209560260843550950e+00,4.114999999999999858e+01,4.000000000000000000e+01
2.800000000000000000e+02,5.209560260843550950e+00,4.113000000000000256e+01,4.000000000000000000e+01
2.810000000000000000e+02,5.209560260843550950e+00,4.100000000000000000e+01,4.000000000000000000e+01
2.820000000000000000e+02,5.209560260843550950e+00,4.090999999999999659e+01,4.000000000000000000e+01
2.830000000000000000e+02,5.209560260843550950e+00,4.075999999999999801e+01,4.000000000000000000e+01
2.840000000000000000e+02,5.209560260843550950e+00,4.082999999999999829e+01,4.000000000000000000e+01
2.850000000000000000e+02,5.209560260843550950e+00,4.081000000000000227e+01,4.000000000000000000e+01
2.860000000000000000e+02,5.662965010467258864e+00,4.085999999999999943e+01,4.000000000000000000e+01
2.870000000000000000e+02,5.662965010467258864e+00,4.074000000000000199e+01,4.000000000000000000e+01
2.880000000000000000e+02,5.662965010467258864e+00,4.071000000000000085e+01,4.000000000000000000e+01
