Time (sec),  Heater (%),  Temperature (C)
1.202298350334167480e+02,1.500000000000000000e+01,3.183999999999999986e+01
1.212357821464538574e+02,1.500000000000000000e+01,3.185000000000000142e+01
1.222411425113677979e+02,1.500000000000000000e+01,3.183999999999999986e+01
1.232401459217071533e+02,1.500000000000000000e+01,3.183999999999999986e+01
1.242455945014953613e+02,1.500000000000000000e+01,3.189000000000000057e+01
1.252459170818328857e+02,1.500000000000000000e+01,3.200999999999999801e+01
1.262402305603027344e+02,1.500000000000000000e+01,3.214000000000000057e+01
1.272456393241882324e+02,1.500000000000000000e+01,3.217000000000000171e+01
1.282482309341430664e+02,1.500000000000000000e+01,3.217999999999999972e+01
1.292425773143768311e+02,1.500000000000000000e+01,3.236999999999999744e+01
1.302350857257843018e+02,1.500000000000000000e+01,3.247999999999999687e+01
1.312392110824584961e+02,1.500000000000000000e+01,3.247999999999999687e+01
1.322425847053527832e+02,1.500000000000000000e+01,3.250000000000000000e+01
1.332478556632995605e+02,1.500000000000000000e+01,3.271000000000000085e+01
1.342533733844757080e+02,1.500000000000000000e+01,3.279999999999999716e+01
1.352445580959320068e+02,1.500000000000000000e+01,3.281000000000000227e+01
1.362477812767028809e+02,1.500000000000000000e+01,3.279999999999999716e+01
1.372450482845306396e+02,1.500000000000000000e+01,3.282000000000000028e+01
1.382452251911163330e+02,1.500000000000000000e+01,3.292000000000000171e+01
1.392445428371429443e+02,1.500000000000000000e+01,3.310999999999999943e+01
1.402488536834716797e+02,1.500000000000000000e+01,3.311999999999999744e+01
1.412543807029724121e+02,1.500000000000000000e+01,3.313000000000000256e+01
1.422533233165740967e+02,1.500000000000000000e+01,3.321999999999999886e+01
1.432578008174896240e+02,1.500000000000000000e+01,3.342999999999999972e+01
1.442605552673339844e+02,1.500000000000000000e+01,3.345000000000000284e+01
1.452595841884613037e+02,1.500000000000000000e+01,3.345000000000000284e+01
1.462536656856536865e+02,1.500000000000000000e+01,3.346999999999999886e+01
1.472522606849670410e+02,1.500000000000000000e+01,3.367000000000000171e+01
1.482548899650573730e+02,1.500000000000000000e+01,3.378000000000000114e+01
1.492557072639465332e+02,1.500000000000000000e+01,3.377000000000000313e+01
1.502607076168060303e+02,1.500000000000000000e+01,3.377000000000000313e+01
1.512589840888977051e+02,1.500000000000000000e+01,3.389000000000000057e+01
1.522543532848358154e+02,1.500000000000000000e+01,3.404999999999999716e+01
1.532601778507232666e+02,1.500000000000000000e+01,3.410000000000000142e+01
1.542523531913757324e+02,1.500000000000000000e+01,3.409000000000000341e+01
1.552541236877441406e+02,1.500000000000000000e+01,3.409000000000000341e+01
1.562477159500122070e+02,1.500000000000000000e+01,3.410000000000000142e+01
1.572395012378692627e+02,1.500000000000000000e+01,3.410999999999999943e+01
1.582319612503051758e+02,1.500000000000000000e+01,3.417000000000000171e+01
1.592271721363067627e+02,1.500000000000000000e+01,3.431000000000000227e+01
1.602335445880889893e+02,1.500000000000000000e+01,3.435999999999999943e+01
1.612393124103546143e+02,1.500000000000000000e+01,3.439999999999999858e+01
1.622310504913330078e+02,1.500000000000000000e+01,3.440999999999999659e+01
1.632256441116333008e+02,1.500000000000000000e+01,3.442000000000000171e+01
1.642293319702148438e+02,1.500000000000000000e+01,3.440999999999999659e+01
1.652213177680969238e+02,1.500000000000000000e+01,3.442000000000000171e+01
1.662273297309875488e+02,1.500000000000000000e+01,3.442999999999999972e+01
1.672186863422393799e+02,1.500000000000000000e+01,3.439999999999999858e+01
1.682100663185119629e+02,1.500000000000000000e+01,3.440999999999999659e+01
1.692035741806030273e+02,1.500000000000000000e+01,3.442000000000000171e+01
1.701944055557250977e+02,1.500000000000000000e+01,3.440999999999999659e+01
1.711865758895874023e+02,1.500000000000000000e+01,3.442000000000000171e+01
1.721803109645843506e+02,1.500000000000000000e+01,3.440999999999999659e+01
1.731745374202728271e+02,1.500000000000000000e+01,3.442000000000000171e+01
1.741769547462463379e+02,1.500000000000000000e+01,3.443999999999999773e+01
1.751822612285614014e+02,1.500000000000000000e+01,3.452000000000000313e+01
1.761862494945526123e+02,1.500000000000000000e+01,3.470000000000000284e+01
1.771813001632690430e+02,1.500000000000000000e+01,3.472999999999999687e+01
1.781869657039642334e+02,1.500000000000000000e+01,3.475000000000000000e+01
1.791844892501831055e+02,1.500000000000000000e+01,3.474000000000000199e+01
1.801749997138977051e+02,1.500000000000000000e+01,3.472999999999999687e+01
1.811681385040283203e+02,1.500000000000000000e+01,3.478999999999999915e+01
1.821698472499847412e+02,1.500000000000000000e+01,3.492999999999999972e+01
1.831700150966644287e+02,1.500000000000000000e+01,3.502000000000000313e+01
1.841749107837677002e+02,1.500000000000000000e+01,3.506000000000000227e+01
1.851657483577728271e+02,1.500000000000000000e+01,3.503000000000000114e+01
1.861697335243225098e+02,1.500000000000000000e+01,3.503999999999999915e+01
1.871741993427276611e+02,1.500000000000000000e+01,3.506000000000000227e+01
1.881764008998870850e+02,1.500000000000000000e+01,3.507000000000000028e+01
1.891788120269775391e+02,1.500000000000000000e+01,3.506000000000000227e+01
1.901808619499206543e+02,1.500000000000000000e+01,3.506000000000000227e+01
1.911764574050903320e+02,1.500000000000000000e+01,3.514999999999999858e+01
1.921771316528320312e+02,1.500000000000000000e+01,3.528999999999999915e+01
1.931828002929687500e+02,1.500000000000000000e+01,3.534000000000000341e+01
1.941824135780334473e+02,1.500000000000000000e+01,3.539000000000000057e+01
1.951836786270141602e+02,1.500000000000000000e+01,3.538000000000000256e+01
1.961800069808959961e+02,1.500000000000000000e+01,3.539000000000000057e+01
1.971853694915771484e+02,1.500000000000000000e+01,3.538000000000000256e+01
1.981905951499938965e+02,1.500000000000000000e+01,3.538000000000000256e+01
1.991841070652008057e+02,1.500000000000000000e+01,3.538000000000000256e+01
2.001896827220916748e+02,1.500000000000000000e+01,3.539000000000000057e+01
2.011943039894104004e+02,1.500000000000000000e+01,3.538000000000000256e+01
2.021992347240447998e+02,1.500000000000000000e+01,3.538000000000000256e+01
2.031921799182891846e+02,1.500000000000000000e+01,3.542999999999999972e+01
2.041840076446533203e+02,1.500000000000000000e+01,3.564000000000000057e+01
2.051777732372283936e+02,1.500000000000000000e+01,3.570000000000000284e+01
2.061828963756561279e+02,1.500000000000000000e+01,3.570000000000000284e+01
2.071819274425506592e+02,1.500000000000000000e+01,3.571000000000000085e+01
2.081832630634307861e+02,1.500000000000000000e+01,3.575000000000000000e+01
2.091855010986328125e+02,1.500000000000000000e+01,3.596000000000000085e+01
2.101760537624359131e+02,1.500000000000000000e+01,3.603999999999999915e+01
2.111682612895965576e+02,1.500000000000000000e+01,3.602000000000000313e+01
2.121632344722747803e+02,1.500000000000000000e+01,3.603000000000000114e+01
2.131647784709930420e+02,1.500000000000000000e+01,3.603000000000000114e+01
2.141671459674835205e+02,1.500000000000000000e+01,3.611999999999999744e+01
2.151647088527679443e+02,1.500000000000000000e+01,3.631000000000000227e+01
2.161634407043457031e+02,1.500000000000000000e+01,3.635000000000000142e+01
2.171625015735626221e+02,1.500000000000000000e+01,3.635000000000000142e+01
2.181662480831146240e+02,1.500000000000000000e+01,3.635000000000000142e+01
2.191660721302032471e+02,1.500000000000000000e+01,3.635000000000000142e+01
2.201665205955505371e+02,1.500000000000000000e+01,3.634000000000000341e+01
2.211626851558685303e+02,1.500000000000000000e+01,3.639999999999999858e+01
2.221660487651824951e+02,1.500000000000000000e+01,3.653000000000000114e+01
2.231666185855865479e+02,1.500000000000000000e+01,3.664999999999999858e+01
2.241732113361358643e+02,1.500000000000000000e+01,3.667000000000000171e+01
2.251648125648498535e+02,1.500000000000000000e+01,3.667999999999999972e+01
2.261690261363983154e+02,1.500000000000000000e+01,3.667000000000000171e+01
2.271707561016082764e+02,1.500000000000000000e+01,3.668999999999999773e+01
2.281632511615753174e+02,1.500000000000000000e+01,3.675999999999999801e+01
2.291670370101928711e+02,1.500000000000000000e+01,3.696000000000000085e+01
2.301684758663177490e+02,1.500000000000000000e+01,3.699000000000000199e+01
2.311738848686218262e+02,1.500000000000000000e+01,3.700000000000000000e+01
2.321657536029815674e+02,1.500000000000000000e+01,3.699000000000000199e+01
2.331575219631195068e+02,1.500000000000000000e+01,3.700000000000000000e+01
2.341496179103851318e+02,1.500000000000000000e+01,3.706000000000000227e+01
2.351528644561767578e+02,1.500000000000000000e+01,3.717000000000000171e+01
2.361461927890777588e+02,1.500000000000000000e+01,3.731000000000000227e+01
2.371499853134155273e+02,1.500000000000000000e+01,3.731000000000000227e+01
2.381425559520721436e+02,1.500000000000000000e+01,3.731000000000000227e+01
2.391356754302978516e+02,1.500000000000000000e+01,3.732000000000000028e+01
2.401358561515808105e+02,1.500000000000000000e+01,3.732000000000000028e+01
2.411383507251739502e+02,1.500000000000000000e+01,3.742000000000000171e+01
2.421311891078948975e+02,1.500000000000000000e+01,3.757999999999999829e+01
2.431353974342346191e+02,1.500000000000000000e+01,3.760999999999999943e+01
2.441286361217498779e+02,1.500000000000000000e+01,3.760000000000000142e+01
2.451332843303680420e+02,1.500000000000000000e+01,3.760999999999999943e+01
2.461330864429473877e+02,1.500000000000000000e+01,3.763000000000000256e+01
2.471373801231384277e+02,1.500000000000000000e+01,3.763000000000000256e+01
2.481422455310821533e+02,1.500000000000000000e+01,3.764000000000000057e+01
2.491422710418701172e+02,1.500000000000000000e+01,3.763000000000000256e+01
2.501470947265625000e+02,1.500000000000000000e+01,3.764999999999999858e+01
2.511513621807098389e+02,1.500000000000000000e+01,3.770000000000000284e+01
2.521514127254486084e+02,1.500000000000000000e+01,3.785999999999999943e+01
2.531521449089050293e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.541496000289916992e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.551514689922332764e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.561545579433441162e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.571589059829711914e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.581638295650482178e+02,1.500000000000000000e+01,3.796999999999999886e+01
2.591654875278472900e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.601561987400054932e+02,1.500000000000000000e+01,3.796999999999999886e+01
2.611611325740814209e+02,1.500000000000000000e+01,3.793999999999999773e+01
2.621602196693420410e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.631527183055877686e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.641434972286224365e+02,1.500000000000000000e+01,3.793999999999999773e+01
2.651490838527679443e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.661521265506744385e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.671562798023223877e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.681617469787597656e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.691650192737579346e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.701677527427673340e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.711658120155334473e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.721696078777313232e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.731727697849273682e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.741716454029083252e+02,1.500000000000000000e+01,3.795000000000000284e+01
2.751665849685668945e+02,1.500000000000000000e+01,3.796999999999999886e+01
2.761680223941802979e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.771660497188568115e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.781584789752960205e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.791624078750610352e+02,1.500000000000000000e+01,3.799000000000000199e+01
2.801530251502990723e+02,1.500000000000000000e+01,3.797999999999999687e+01
2.811522283554077148e+02,1.500000000000000000e+01,3.800999999999999801e+01
2.821486926078796387e+02,1.500000000000000000e+01,3.796000000000000085e+01
2.831537609100341797e+02,1.500000000000000000e+01,3.796999999999999886e+01
2.841455502510070801e+02,1.500000000000000000e+01,3.799000000000000199e+01
2.851376814842224121e+02,1.500000000000000000e+01,3.799000000000000199e+01
2.861423826217651367e+02,1.500000000000000000e+01,3.807999999999999829e+01
2.871462745666503906e+02,1.500000000000000000e+01,3.814000000000000057e+01
2.881514847278594971e+02,1.500000000000000000e+01,3.821000000000000085e+01
2.891557152271270752e+02,1.500000000000000000e+01,3.822999999999999687e+01
2.901486167907714844e+02,1.500000000000000000e+01,3.814999999999999858e+01
2.911475353240966797e+02,1.500000000000000000e+01,3.814999999999999858e+01
2.921438167095184326e+02,1.500000000000000000e+01,3.817999999999999972e+01
2.931370217800140381e+02,1.500000000000000000e+01,3.821000000000000085e+01
2.941348638534545898e+02,1.500000000000000000e+01,3.821999999999999886e+01
2.951324062347412109e+02,1.500000000000000000e+01,3.825999999999999801e+01
2.961377799510955811e+02,1.500000000000000000e+01,3.825999999999999801e+01
2.971438596248626709e+02,1.500000000000000000e+01,3.825999999999999801e+01
2.981356370449066162e+02,1.500000000000000000e+01,3.825999999999999801e+01
2.991382322311401367e+02,1.500000000000000000e+01,3.814999999999999858e+01
3.001289043426513672e+02,1.500000000000000000e+01,3.821000000000000085e+01
3.011220812797546387e+02,1.500000000000000000e+01,3.821999999999999886e+01
3.021281340122222900e+02,1.500000000000000000e+01,3.821000000000000085e+01
3.031304142475128174e+02,1.500000000000000000e+01,3.824000000000000199e+01
3.041334233283996582e+02,1.500000000000000000e+01,3.825000000000000000e+01
3.051348674297332764e+02,1.500000000000000000e+01,3.825999999999999801e+01
3.061385896205902100e+02,1.500000000000000000e+01,3.824000000000000199e+01
3.071426796913146973e+02,1.500000000000000000e+01,3.824000000000000199e+01
3.081482839584350586e+02,1.500000000000000000e+01,3.817000000000000171e+01
3.091527767181396484e+02,1.500000000000000000e+01,3.811999999999999744e+01
3.101572554111480713e+02,1.500000000000000000e+01,3.814999999999999858e+01
3.111588163375854492e+02,1.500000000000000000e+01,3.800000000000000000e+01
3.121600000858306885e+02,1.500000000000000000e+01,3.806000000000000227e+01
3.131646902561187744e+02,1.500000000000000000e+01,3.806000000000000227e+01
3.141685602664947510e+02,1.500000000000000000e+01,3.799000000000000199e+01
3.151720466613769531e+02,1.500000000000000000e+01,3.796999999999999886e+01
3.161637008190155029e+02,1.500000000000000000e+01,3.799000000000000199e+01
3.171552619934082031e+02,1.500000000000000000e+01,3.795000000000000284e+01
3.181615116596221924e+02,1.500000000000000000e+01,3.800999999999999801e+01
3.191638541221618652e+02,1.500000000000000000e+01,3.806000000000000227e+01
3.201690042018890381e+02,1.500000000000000000e+01,3.815999999999999659e+01
3.211604270935058594e+02,1.500000000000000000e+01,3.822999999999999687e+01
3.221654357910156250e+02,1.500000000000000000e+01,3.828999999999999915e+01
3.231579041481018066e+02,1.500000000000000000e+01,3.827000000000000313e+01
3.241634583473205566e+02,1.500000000000000000e+01,3.828000000000000114e+01
3.251679558753967285e+02,1.500000000000000000e+01,3.828000000000000114e+01
3.261722569465637207e+02,1.500000000000000000e+01,3.828999999999999915e+01
3.271773858070373535e+02,1.500000000000000000e+01,3.828000000000000114e+01
3.281768448352813721e+02,1.500000000000000000e+01,3.828000000000000114e+01
3.291672420501708984e+02,1.500000000000000000e+01,3.828000000000000114e+01
3.301588153839111328e+02,1.500000000000000000e+01,3.828000000000000114e+01
3.311489634513854980e+02,1.500000000000000000e+01,3.828999999999999915e+01
3.321538088321685791e+02,1.500000000000000000e+01,3.835999999999999943e+01
3.331450369358062744e+02,1.500000000000000000e+01,3.856000000000000227e+01
3.341458070278167725e+02,1.500000000000000000e+01,3.860999999999999943e+01
3.351502342224121094e+02,1.500000000000000000e+01,3.860999999999999943e+01
3.361446323394775391e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.371375946998596191e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.381408455371856689e+02,1.500000000000000000e+01,3.850000000000000000e+01
3.391454684734344482e+02,1.500000000000000000e+01,3.856000000000000227e+01
3.401504168510437012e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.411517555713653564e+02,1.500000000000000000e+01,3.860999999999999943e+01
3.421543307304382324e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.431462943553924561e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.441513733863830566e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.451442739963531494e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.461371693611145020e+02,1.500000000000000000e+01,3.860999999999999943e+01
3.471291868686676025e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.481328794956207275e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.491382257938385010e+02,1.500000000000000000e+01,3.860000000000000142e+01
3.501391091346740723e+02,1.500000000000000000e+01,3.864999999999999858e+01
3.511436371803283691e+02,1.500000000000000000e+01,3.875000000000000000e+01
3.521339125633239746e+02,1.500000000000000000e+01,3.882999999999999829e+01
3.531372358798980713e+02,1.500000000000000000e+01,3.868999999999999773e+01
3.541416509151458740e+02,1.500000000000000000e+01,3.867999999999999972e+01
3.551324605941772461e+02,1.500000000000000000e+01,3.884000000000000341e+01
3.561355412006378174e+02,1.500000000000000000e+01,3.892000000000000171e+01
3.571289031505584717e+02,1.500000000000000000e+01,3.892000000000000171e+01
3.581288533210754395e+02,1.500000000000000000e+01,3.892000000000000171e+01
3.591217508316040039e+02,1.500000000000000000e+01,3.893999999999999773e+01
3.601207270622253418e+02,1.500000000000000000e+01,3.892000000000000171e+01
3.611208782196044922e+02,1.500000000000000000e+01,3.899000000000000199e+01
3.621253507137298584e+02,1.500000000000000000e+01,3.911999999999999744e+01
3.631296141147613525e+02,1.500000000000000000e+01,3.918999999999999773e+01
3.641298432350158691e+02,1.500000000000000000e+01,3.921000000000000085e+01
3.651340668201446533e+02,1.500000000000000000e+01,3.925000000000000000e+01
3.661391458511352539e+02,1.500000000000000000e+01,3.925000000000000000e+01
3.671436059474945068e+02,1.500000000000000000e+01,3.925000000000000000e+01
3.681359457969665527e+02,1.500000000000000000e+01,3.928000000000000114e+01
3.691383085250854492e+02,1.500000000000000000e+01,3.942999999999999972e+01
3.701391422748565674e+02,1.500000000000000000e+01,3.946999999999999886e+01
3.711433389186859131e+02,1.500000000000000000e+01,3.952000000000000313e+01
3.721461536884307861e+02,1.500000000000000000e+01,3.954999999999999716e+01
3.731371734142303467e+02,1.500000000000000000e+01,3.954999999999999716e+01
3.741409032344818115e+02,1.500000000000000000e+01,3.950999999999999801e+01
3.751323223114013672e+02,1.500000000000000000e+01,3.946999999999999886e+01
3.761365504264831543e+02,1.500000000000000000e+01,3.939999999999999858e+01
3.771421895027160645e+02,1.500000000000000000e+01,3.939999999999999858e+01
3.781341290473937988e+02,1.500000000000000000e+01,3.947999999999999687e+01
3.791355865001678467e+02,1.500000000000000000e+01,3.950999999999999801e+01
3.801398234367370605e+02,1.500000000000000000e+01,3.950999999999999801e+01
3.811329281330108643e+02,1.500000000000000000e+01,3.953000000000000114e+01
3.821350064277648926e+02,1.500000000000000000e+01,3.954999999999999716e+01
3.831357672214508057e+02,1.500000000000000000e+01,3.957000000000000028e+01
3.841267542839050293e+02,1.500000000000000000e+01,3.954999999999999716e+01
3.851258437633514404e+02,1.500000000000000000e+01,3.935000000000000142e+01
3.861255965232849121e+02,1.500000000000000000e+01,3.927000000000000313e+01
3.871162588596343994e+02,1.500000000000000000e+01,3.932000000000000028e+01
3.881200468540191650e+02,1.500000000000000000e+01,3.953000000000000114e+01
