Time (sec),  Heater (%),  Temperature (C)
1.266493360996246338e+02,4.000000000000000000e+01,7.887999999999999545e+01
1.276427502632141113e+02,4.000000000000000000e+01,7.931999999999999318e+01
1.286364536285400391e+02,4.000000000000000000e+01,7.942000000000000171e+01
1.296296250820159912e+02,4.000000000000000000e+01,7.979000000000000625e+01
1.306250810623168945e+02,4.000000000000000000e+01,7.995999999999999375e+01
1.316250805854797363e+02,4.000000000000000000e+01,8.043999999999999773e+01
1.326194911003112793e+02,4.000000000000000000e+01,8.062000000000000455e+01
1.336137113571166992e+02,4.000000000000000000e+01,8.093000000000000682e+01
1.346152381896972656e+02,4.000000000000000000e+01,8.142000000000000171e+01
1.356083536148071289e+02,4.000000000000000000e+01,8.187999999999999545e+01
1.366047039031982422e+02,4.000000000000000000e+01,8.234999999999999432e+01
1.376002228260040283e+02,4.000000000000000000e+01,8.254000000000000625e+01
1.385931327342987061e+02,4.000000000000000000e+01,8.289000000000000057e+01
1.395894358158111572e+02,4.000000000000000000e+01,8.328000000000000114e+01
1.405864140987396240e+02,4.000000000000000000e+01,8.376000000000000512e+01
1.415829687118530273e+02,4.000000000000000000e+01,8.389000000000000057e+01
1.425817563533782959e+02,4.000000000000000000e+01,8.434999999999999432e+01
1.435773682594299316e+02,4.000000000000000000e+01,8.473999999999999488e+01
1.445782508850097656e+02,4.000000000000000000e+01,8.479000000000000625e+01
1.455736355781555176e+02,4.000000000000000000e+01,8.532999999999999829e+01
1.465683710575103760e+02,4.000000000000000000e+01,8.523000000000000398e+01
1.475737385749816895e+02,4.000000000000000000e+01,8.576999999999999602e+01
1.485697474479675293e+02,4.000000000000000000e+01,8.581999999999999318e+01
1.495651149749755859e+02,4.000000000000000000e+01,8.620999999999999375e+01
1.505622656345367432e+02,4.000000000000000000e+01,8.629999999999999716e+01
1.515625691413879395e+02,4.000000000000000000e+01,8.676999999999999602e+01
1.525554082393646240e+02,4.000000000000000000e+01,8.718000000000000682e+01
1.535524232387542725e+02,4.000000000000000000e+01,8.728000000000000114e+01
1.545477783679962158e+02,4.000000000000000000e+01,8.751999999999999602e+01
1.555452899932861328e+02,4.000000000000000000e+01,8.767000000000000171e+01
1.565381362438201904e+02,4.000000000000000000e+01,8.820999999999999375e+01
1.575373637676239014e+02,4.000000000000000000e+01,8.826000000000000512e+01
1.585304744243621826e+02,4.000000000000000000e+01,8.875000000000000000e+01
1.595260047912597656e+02,4.000000000000000000e+01,8.865000000000000568e+01
1.605213704109191895e+02,4.000000000000000000e+01,8.898999999999999488e+01
1.615153825283050537e+02,4.000000000000000000e+01,8.918000000000000682e+01
1.625150623321533203e+02,4.000000000000000000e+01,8.914000000000000057e+01
1.635205054283142090e+02,4.000000000000000000e+01,8.935999999999999943e+01
1.645146889686584473e+02,4.000000000000000000e+01,8.967000000000000171e+01
1.655086841583251953e+02,4.000000000000000000e+01,8.971999999999999886e+01
1.665099256038665771e+02,4.000000000000000000e+01,9.020999999999999375e+01
1.675119194984436035e+02,4.000000000000000000e+01,9.015999999999999659e+01
1.685058128833770752e+02,4.000000000000000000e+01,9.070000000000000284e+01
1.694982662200927734e+02,4.000000000000000000e+01,9.070000000000000284e+01
1.704972612857818604e+02,4.000000000000000000e+01,9.118999999999999773e+01
1.714928138256072998e+02,4.000000000000000000e+01,9.148000000000000398e+01
1.724889822006225586e+02,4.000000000000000000e+01,9.167000000000000171e+01
1.734804203510284424e+02,4.000000000000000000e+01,9.218999999999999773e+01
1.744850835800170898e+02,4.000000000000000000e+01,9.215999999999999659e+01
1.754873745441436768e+02,4.000000000000000000e+01,9.235999999999999943e+01
1.764879937171936035e+02,4.000000000000000000e+01,9.257999999999999829e+01
1.774799392223358154e+02,4.000000000000000000e+01,9.259999999999999432e+01
1.784756262302398682e+02,4.000000000000000000e+01,9.281999999999999318e+01
1.794807071685791016e+02,4.000000000000000000e+01,9.314000000000000057e+01
1.804759757518768311e+02,4.000000000000000000e+01,9.309000000000000341e+01
1.814678595066070557e+02,4.000000000000000000e+01,9.337999999999999545e+01
1.824688174724578857e+02,4.000000000000000000e+01,9.353000000000000114e+01
1.834647631645202637e+02,4.000000000000000000e+01,9.406999999999999318e+01
